Results for Memcached on port 11211:
4         Threads
2         Connections per thread
60        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         6131.01          ---          ---         0.12101         0.10300         0.49500         1.96700       418.43 
Gets        61309.42       552.73     60756.69         0.11626         0.10300         0.46300         1.75100      1583.41 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      67440.43       552.73     60756.69         0.11670         0.10300         0.46300         1.77500      2001.84 


Request Latency Distribution
Type     <= msec         Percent
GET       4.799       99.995
GET       4.895       99.995
GET       5.055       99.995
GET       5.119       99.996
GET       5.279       99.996
GET       5.375       99.996
GET       5.535       99.997
GET       5.727       99.997
GET       5.759       99.997
GET       5.823       99.997
GET       5.951       99.997
GET       6.111       99.998
GET       6.335       99.998
GET       6.399       99.998
GET       6.559       99.998
GET       6.847       99.998
GET       7.103       99.998
GET       7.455       99.998
GET       7.551       99.999
GET       7.615       99.999
GET       7.615       99.999
GET       7.743       99.999
GET       7.839       99.999
GET       8.063       99.999
GET       8.127       99.999
GET       8.319       99.999
GET       9.151       99.999
GET       9.279       99.999
GET       9.279       99.999
GET      10.175       99.999
GET      10.175       99.999
GET      10.431       99.999
GET      10.687       99.999
GET      10.687       99.999
GET      10.879      100.000
GET      10.879      100.000
GET      11.327      100.000
GET      11.775      100.000
GET      11.839      100.000
GET      11.839      100.000
GET      12.351      100.000
GET      12.351      100.000
GET      12.351      100.000
GET      14.079      100.000
GET      14.079      100.000
GET      14.079      100.000
GET      15.231      100.000
GET      15.423      100.000
GET      15.423      100.000
GET      15.423      100.000
GET      15.487      100.000
GET      15.487      100.000
GET      15.487      100.000
GET      15.743      100.000
GET      15.743      100.000
GET      15.743      100.000
GET      15.743      100.000
GET      15.743      100.000
GET      15.743      100.000
GET      15.743      100.000
GET      17.791      100.000
GET      17.791      100.000
GET      17.791      100.000
GET      17.791      100.000
GET      17.791      100.000
GET      17.791      100.000
GET      18.815      100.000
GET      18.815      100.000
---
WAIT      0.000      100.000


Results for Memcached on port 11212:
4         Threads
2         Connections per thread
60        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         6027.24          ---          ---         0.12284         0.10300         0.47100         1.29500       411.35 
Gets        60271.62       533.03     59738.58         0.11816         0.10300         0.44700         1.21500      1555.98 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      66298.86       533.03     59738.58         0.11859         0.10300         0.45500         1.22300      1967.33 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.015        0.000
SET       0.031        5.000
SET       0.039       10.000
SET       0.055       15.000
SET       0.063       20.000
SET       0.071       25.000
SET       0.079       30.000
SET       0.087       35.000
SET       0.095       40.000
SET       0.103       45.000
SET       0.103       50.000
SET       0.111       52.500
SET       0.111       55.000
SET       0.119       57.500
SET       0.119       60.000
SET       0.127       62.500
SET       0.127       65.000
SET       0.135       67.500
SET       0.143       70.000
SET       0.143       72.500
SET       0.151       75.000
SET       0.159       76.250
SET       0.159       77.500
SET       0.159       78.750
SET       0.167       80.000
SET       0.167       81.250
SET       0.175       82.500
SET       0.183       83.750
SET       0.183       85.000
SET       0.191       86.250
SET       0.199       87.500
SET       0.199       88.125
SET       0.207       88.750
SET       0.207       89.375
SET       0.215       90.000
SET       0.215       90.625
SET       0.223       91.250
SET       0.231       91.875
SET       0.231       92.500
SET       0.239       93.125
SET       0.247       93.750
SET       0.255       94.062
SET       0.255       94.375
SET       0.263       94.688
SET       0.263       95.000
SET       0.271       95.312
SET       0.279       95.625
SET       0.287       95.938
SET       0.295       96.250
SET       0.303       96.562
SET       0.311       96.875
SET       0.319       97.031
SET       0.319       97.188
SET       0.327       97.344
SET       0.335       97.500
SET       0.343       97.656
SET       0.351       97.812
SET       0.359       97.969
SET       0.367       98.125
SET       0.383       98.281
SET       0.399       98.438
SET       0.407       98.516
SET       0.415       98.594
SET       0.423       98.672
SET       0.431       98.750
SET       0.439       98.828
SET       0.455       98.906
SET       0.471       98.984
SET       0.487       99.062
SET       0.503       99.141
SET       0.519       99.219
SET       0.527       99.258
SET       0.543       99.297
SET       0.559       99.336
SET       0.567       99.375
SET       0.583       99.414
SET       0.599       99.453
SET       0.623       99.492
SET       0.639       99.531
SET       0.671       99.570
SET       0.695       99.609
SET       0.719       99.629
SET       0.735       99.648
SET       0.751       99.668
SET       0.775       99.688
SET       0.791       99.707
SET       0.815       99.727
SET       0.847       99.746
SET       0.879       99.766
SET       0.919       99.785
SET       0.959       99.805
SET       0.975       99.814
SET       0.999       99.824
SET       1.023       99.834
SET       1.055       99.844
SET       1.095       99.854
SET       1.127       99.863
SET       1.175       99.873
SET       1.223       99.883
SET       1.263       99.893
SET       1.303       99.902
SET       1.319       99.907
SET       1.343       99.912
SET       1.399       99.917
SET       1.439       99.922
SET       1.479       99.927
SET       1.511       99.932
SET       1.567       99.937
SET       1.615       99.941
SET       1.639       99.946
SET       1.703       99.951
SET       1.735       99.954
SET       1.799       99.956
SET       1.815       99.958
SET       1.855       99.961
SET       1.919       99.963
SET       1.951       99.966
SET       2.111       99.968
SET       2.191       99.971
SET       2.271       99.973
SET       2.415       99.976
SET       2.495       99.977
SET       2.543       99.978
SET       2.607       99.979
SET       2.687       99.980
SET       2.751       99.982
SET       2.831       99.983
SET       2.879       99.984
SET       3.007       99.985
SET       3.199       99.987
SET       3.311       99.988
SET       3.439       99.988
SET       3.487       99.989
SET       3.567       99.990
SET       3.679       99.990
SET       3.695       99.991
SET       3.791       99.991
SET       3.823       99.992
SET       3.855       99.993
SET       4.047       99.993
SET       4.319       99.994
SET       4.383       99.994
SET       4.415       99.995
SET       4.447       99.995
SET       4.447       99.995
SET       4.479       99.995
SET       4.511       99.996
SET       4.959       99.996
SET       5.791       99.996
SET       5.983       99.997
SET       6.111       99.997
SET       6.143       99.997
SET       6.879       99.997
SET       6.879       99.997
SET       8.191       99.998
SET       8.191       99.998
SET       8.319       99.998
SET       8.319       99.998
SET       8.319       99.998
SET       8.319       99.998
SET       8.895       99.998
SET       8.895       99.999
SET       9.599       99.999
SET       9.599       99.999
SET       9.599       99.999
SET       9.599       99.999
SET       9.663       99.999
SET       9.663       99.999
SET       9.663       99.999
SET       9.663       99.999
SET      12.671       99.999
SET      12.671       99.999
SET      12.671       99.999
SET      12.671       99.999
SET      12.671       99.999
SET      12.671       99.999
SET      14.463       99.999
SET      14.463      100.000
---
GET       0.007        0.000
GET       0.031        5.000
GET       0.039       10.000
GET       0.047       15.000
GET       0.063       20.000
GET       0.071       25.000
GET       0.079       30.000
GET       0.087       35.000
GET       0.087       40.000
GET       0.095       45.000
GET       0.103       50.000
GET       0.103       52.500
GET       0.111       55.000
GET       0.111       57.500
GET       0.119       60.000
GET       0.119       62.500
GET       0.127       65.000
GET       0.127       67.500
GET       0.135       70.000
GET       0.143       72.500
GET       0.151       75.000
GET       0.151       76.250
GET       0.151       77.500
GET       0.159       78.750
GET       0.159       80.000
GET       0.167       81.250
GET       0.167       82.500
GET       0.175       83.750
GET       0.183       85.000
GET       0.183       86.250
GET       0.191       87.500
GET       0.191       88.125
GET       0.199       88.750
GET       0.199       89.375
GET       0.207       90.000
GET       0.207       90.625
GET       0.215       91.250
GET       0.223       91.875
GET       0.223       92.500
GET       0.231       93.125
GET       0.239       93.750
GET       0.247       94.062
GET       0.247       94.375
GET       0.255       94.688
GET       0.255       95.000
GET       0.263       95.312
GET       0.271       95.625
GET       0.271       95.938
GET       0.279       96.250
GET       0.287       96.562
GET       0.303       96.875
GET       0.303       97.031
GET       0.311       97.188
GET       0.319       97.344
GET       0.327       97.500
GET       0.327       97.656
GET       0.335       97.812
GET       0.351       97.969
GET       0.359       98.125
GET       0.367       98.281
GET       0.383       98.438
GET       0.391       98.516
GET       0.399       98.594
GET       0.407       98.672
GET       0.415       98.750
GET       0.423       98.828
GET       0.439       98.906
GET       0.447       98.984
GET       0.463       99.062
GET       0.479       99.141
GET       0.495       99.219
GET       0.503       99.258
GET       0.519       99.297
GET       0.527       99.336
GET       0.543       99.375
GET       0.559       99.414
GET       0.575       99.453
GET       0.591       99.492
GET       0.615       99.531
GET       0.639       99.570
GET       0.663       99.609
GET       0.679       99.629
GET       0.695       99.648
GET       0.711       99.668
GET       0.735       99.688
GET       0.751       99.707
GET       0.775       99.727
GET       0.799       99.746
GET       0.831       99.766
GET       0.863       99.785
GET       0.903       99.805
GET       0.919       99.814
GET       0.943       99.824
GET       0.967       99.834
GET       0.991       99.844
GET       1.023       99.854
GET       1.055       99.863
GET       1.087       99.873
GET       1.127       99.883
GET       1.175       99.893
GET       1.223       99.902
GET       1.247       99.907
GET       1.279       99.912
GET       1.311       99.917
GET       1.343       99.922
GET       1.375       99.927
GET       1.415       99.932
GET       1.463       99.937
GET       1.511       99.941
GET       1.567       99.946
GET       1.647       99.951
GET       1.679       99.954
GET       1.719       99.956
GET       1.751       99.958
GET       1.799       99.961
GET       1.855       99.963
GET       1.911       99.966
GET       1.983       99.968
GET       2.063       99.971
GET       2.143       99.973
GET       2.207       99.976
GET       2.223       99.977
GET       2.271       99.978
GET       2.319       99.979
GET       2.367       99.980
GET       2.431       99.982
GET       2.479       99.983
GET       2.575       99.984
GET       2.655       99.985
GET       2.799       99.987
GET       2.927       99.988
GET       2.975       99.988
GET       3.023       99.989
GET       3.087       99.990
GET       3.151       99.990
GET       3.231       99.991
GET       3.311       99.991
GET       3.407       99.992
GET       3.551       99.993
GET       3.663       99.993
GET       3.743       99.994
GET       3.855       99.994
GET       3.983       99.995
GET       4.127       99.995
GET       4.223       99.995
GET       4.287       99.995
GET       4.319       99.996
GET       4.511       99.996
GET       4.639       99.996
GET       4.767       99.997
GET       4.895       99.997
GET       4.959       99.997
GET       4.991       99.997
GET       5.055       99.997
GET       5.311       99.998
GET       5.471       99.998
GET       5.663       99.998
GET       5.759       99.998
GET       5.983       99.998
GET       6.143       99.998
GET       6.303       99.998
GET       6.367       99.999
GET       6.431       99.999
GET       6.495       99.999
GET       6.655       99.999
GET       6.847       99.999
GET       6.879       99.999
GET       7.039       99.999
GET       7.167       99.999
GET       7.295       99.999
GET       7.327       99.999
GET       7.455       99.999
GET       7.455       99.999
GET       7.487       99.999
GET       7.871       99.999
GET       7.903       99.999
GET       7.935       99.999
GET       8.319      100.000
GET       8.319      100.000
GET       8.895      100.000
GET       9.215      100.000
GET       9.215      100.000
GET       9.407      100.000
GET       9.407      100.000
GET       9.407      100.000
GET       9.407      100.000
GET       9.407      100.000
GET      10.879      100.000
GET      10.879      100.000
GET      10.879      100.000
GET      11.135      100.000
GET      11.135      100.000
GET      11.135      100.000
GET      11.135      100.000
GET      11.135      100.000
GET      11.135      100.000
GET      11.839      100.000
GET      11.839      100.000
GET      11.839      100.000
GET      12.415      100.000
GET      12.415      100.000
GET      12.415      100.000
GET      12.415      100.000
GET      14.463      100.000
GET      14.463      100.000
GET      14.463      100.000
GET      14.463      100.000
GET      14.463      100.000
GET      14.463      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      14.527      100.000
GET      18.175      100.000
GET      18.175      100.000
---
WAIT      0.000      100.000


Results for Memcached on port 11215:
4         Threads
2         Connections per thread
60        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         5778.27          ---          ---         0.12746         0.11100         0.46300         1.47100       394.36 
Gets        57781.80       503.07     57278.73         0.12329         0.10300         0.44700         1.35100      1491.22 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      63560.07       503.07     57278.73         0.12367         0.10300         0.45500         1.35900      1885.58 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.015        0.000
SET       0.031        5.000
SET       0.047       10.000
SET       0.063       15.000
SET       0.071       20.000
SET       0.079       25.000
SET       0.087       30.000
SET       0.087       35.000
SET       0.095       40.000
SET       0.103       45.000
SET       0.111       50.000
SET       0.111       52.500
SET       0.119       55.000
SET       0.119       57.500
SET       0.127       60.000
SET       0.127       62.500
SET       0.135       65.000
SET       0.143       67.500
SET       0.143       70.000
SET       0.151       72.500
SET       0.159       75.000
SET       0.159       76.250
SET       0.167       77.500
SET       0.167       78.750
SET       0.175       80.000
SET       0.175       81.250
SET       0.183       82.500
SET       0.183       83.750
SET       0.191       85.000
SET       0.199       86.250
SET       0.199       87.500
SET       0.207       88.125
SET       0.207       88.750
SET       0.215       89.375
SET       0.215       90.000
SET       0.223       90.625
SET       0.231       91.250
SET       0.231       91.875
SET       0.239       92.500
SET       0.247       93.125
SET       0.255       93.750
SET       0.255       94.062
SET       0.263       94.375
SET       0.263       94.688
SET       0.271       95.000
SET       0.279       95.312
SET       0.279       95.625
SET       0.287       95.938
SET       0.295       96.250
SET       0.303       96.562
SET       0.311       96.875
SET       0.319       97.031
SET       0.319       97.188
SET       0.327       97.344
SET       0.335       97.500
SET       0.343       97.656
SET       0.351       97.812
SET       0.359       97.969
SET       0.367       98.125
SET       0.383       98.281
SET       0.391       98.438
SET       0.399       98.516
SET       0.407       98.594
SET       0.415       98.672
SET       0.423       98.750
SET       0.439       98.828
SET       0.447       98.906
SET       0.463       98.984
SET       0.479       99.062
SET       0.503       99.141
SET       0.519       99.219
SET       0.535       99.258
SET       0.551       99.297
SET       0.559       99.336
SET       0.575       99.375
SET       0.599       99.414
SET       0.615       99.453
SET       0.639       99.492
SET       0.663       99.531
SET       0.695       99.570
SET       0.727       99.609
SET       0.751       99.629
SET       0.767       99.648
SET       0.799       99.668
SET       0.815       99.688
SET       0.855       99.707
SET       0.887       99.727
SET       0.919       99.746
SET       0.967       99.766
SET       1.007       99.785
SET       1.055       99.805
SET       1.079       99.814
SET       1.111       99.824
SET       1.135       99.834
SET       1.167       99.844
SET       1.207       99.854
SET       1.255       99.863
SET       1.295       99.873
SET       1.359       99.883
SET       1.415       99.893
SET       1.487       99.902
SET       1.511       99.907
SET       1.559       99.912
SET       1.607       99.917
SET       1.647       99.922
SET       1.687       99.927
SET       1.743       99.932
SET       1.791       99.937
SET       1.839       99.941
SET       1.879       99.946
SET       1.999       99.951
SET       2.039       99.954
SET       2.063       99.956
SET       2.127       99.958
SET       2.207       99.961
SET       2.239       99.963
SET       2.303       99.966
SET       2.399       99.968
SET       2.495       99.971
SET       2.623       99.973
SET       2.703       99.976
SET       2.719       99.977
SET       2.831       99.978
SET       2.895       99.979
SET       2.943       99.980
SET       2.959       99.982
SET       3.087       99.983
SET       3.167       99.984
SET       3.215       99.985
SET       3.263       99.987
SET       3.359       99.988
SET       3.391       99.988
SET       3.455       99.989
SET       3.567       99.990
SET       3.679       99.990
SET       3.711       99.991
SET       3.839       99.991
SET       3.999       99.992
SET       4.127       99.993
SET       4.319       99.993
SET       4.383       99.994
SET       4.415       99.994
SET       4.479       99.995
SET       4.543       99.995
SET       4.575       99.995
SET       4.735       99.995
SET       4.863       99.996
SET       4.895       99.996
SET       4.991       99.996
SET       5.055       99.997
SET       5.855       99.997
SET       5.855       99.997
SET       6.527       99.997
SET       6.975       99.997
SET       6.975       99.998
SET       7.167       99.998
SET       7.167       99.998
SET       7.487       99.998
SET       7.487       99.998
SET       7.519       99.998
SET       7.519       99.998
SET       7.519       99.999
SET       7.551       99.999
SET       7.551       99.999
SET       7.551       99.999
SET       7.807       99.999
SET       7.807       99.999
SET       7.807       99.999
SET       7.807       99.999
SET       8.255       99.999
SET       8.255       99.999
SET       8.255       99.999
SET       8.255       99.999
SET       8.255       99.999
SET       8.255       99.999
SET       9.535       99.999
SET       9.535       99.999
SET       9.535      100.000
SET       9.535      100.000
SET       9.535      100.000
SET       9.535      100.000
SET       9.535      100.000
SET       9.535      100.000
SET       9.535      100.000
SET       9.535      100.000
SET       9.983      100.000
SET       9.983      100.000
---
GET       0.015        0.000
GET       0.031        5.000
GET       0.039       10.000
GET       0.055       15.000
GET       0.063       20.000
GET       0.071       25.000
GET       0.079       30.000
GET       0.087       35.000
GET       0.095       40.000
GET       0.103       45.000
GET       0.103       50.000
GET       0.111       52.500
GET       0.111       55.000
GET       0.119       57.500
GET       0.119       60.000
GET       0.127       62.500
GET       0.135       65.000
GET       0.135       67.500
GET       0.143       70.000
GET       0.151       72.500
GET       0.151       75.000
GET       0.159       76.250
GET       0.159       77.500
GET       0.167       78.750
GET       0.167       80.000
GET       0.175       81.250
GET       0.175       82.500
GET       0.183       83.750
GET       0.183       85.000
GET       0.191       86.250
GET       0.199       87.500
GET       0.199       88.125
GET       0.207       88.750
GET       0.207       89.375
GET       0.215       90.000
GET       0.215       90.625
GET       0.223       91.250
GET       0.231       91.875
GET       0.231       92.500
GET       0.239       93.125
GET       0.247       93.750
GET       0.247       94.062
GET       0.255       94.375
GET       0.255       94.688
GET       0.263       95.000
GET       0.271       95.312
GET       0.271       95.625
GET       0.279       95.938
GET       0.287       96.250
GET       0.295       96.562
GET       0.303       96.875
GET       0.311       97.031
GET       0.311       97.188
GET       0.319       97.344
GET       0.327       97.500
GET       0.335       97.656
GET       0.335       97.812
GET       0.351       97.969
GET       0.359       98.125
GET       0.367       98.281
GET       0.383       98.438
GET       0.383       98.516
GET       0.391       98.594
GET       0.399       98.672
GET       0.415       98.750
GET       0.423       98.828
GET       0.431       98.906
GET       0.447       98.984
GET       0.463       99.062
GET       0.479       99.141
GET       0.503       99.219
GET       0.511       99.258
GET       0.519       99.297
GET       0.535       99.336
GET       0.551       99.375
GET       0.567       99.414
GET       0.583       99.453
GET       0.607       99.492
GET       0.631       99.531
GET       0.655       99.570
GET       0.687       99.609
GET       0.711       99.629
GET       0.727       99.648
GET       0.751       99.668
GET       0.775       99.688
GET       0.799       99.707
GET       0.823       99.727
GET       0.855       99.746
GET       0.887       99.766
GET       0.927       99.785
GET       0.975       99.805
GET       0.999       99.814
GET       1.023       99.824
GET       1.055       99.834
GET       1.095       99.844
GET       1.127       99.854
GET       1.167       99.863
GET       1.207       99.873
GET       1.247       99.883
GET       1.303       99.893
GET       1.367       99.902
GET       1.407       99.907
GET       1.447       99.912
GET       1.487       99.917
GET       1.527       99.922
GET       1.583       99.927
GET       1.639       99.932
GET       1.695       99.937
GET       1.751       99.941
GET       1.823       99.946
GET       1.887       99.951
GET       1.927       99.954
GET       1.975       99.956
GET       2.023       99.958
GET       2.095       99.961
GET       2.143       99.963
GET       2.207       99.966
GET       2.255       99.968
GET       2.303       99.971
GET       2.383       99.973
GET       2.495       99.976
GET       2.559       99.977
GET       2.623       99.978
GET       2.671       99.979
GET       2.719       99.980
GET       2.815       99.982
GET       2.911       99.983
GET       3.039       99.984
GET       3.151       99.985
GET       3.263       99.987
GET       3.359       99.988
GET       3.439       99.988
GET       3.471       99.989
GET       3.567       99.990
GET       3.695       99.990
GET       3.775       99.991
GET       3.903       99.991
GET       4.079       99.992
GET       4.319       99.993
GET       4.415       99.993
GET       4.575       99.994
GET       4.639       99.994
GET       4.735       99.995
GET       4.799       99.995
GET       4.895       99.995
GET       5.023       99.995
GET       5.087       99.996
GET       5.215       99.996
GET       5.439       99.996
GET       5.503       99.997
GET       5.663       99.997
GET       5.727       99.997
GET       5.855       99.997
GET       5.919       99.997
GET       6.079       99.998
GET       6.239       99.998
GET       6.399       99.998
GET       6.527       99.998
GET       6.591       99.998
GET       6.815       99.998
GET       7.007       99.998
GET       7.039       99.999
GET       7.167       99.999
GET       7.199       99.999
GET       7.327       99.999
GET       7.519       99.999
GET       7.583       99.999
GET       7.807       99.999
GET       8.159       99.999
GET       8.191       99.999
GET       8.255       99.999
GET       8.255       99.999
GET       8.895       99.999
GET       9.343       99.999
GET       9.343       99.999
GET       9.343       99.999
GET       9.407       99.999
GET       9.407      100.000
GET       9.535      100.000
GET       9.983      100.000
GET      10.175      100.000
GET      10.175      100.000
GET      11.007      100.000
GET      11.007      100.000
GET      11.007      100.000
GET      11.391      100.000
GET      11.391      100.000
GET      11.583      100.000
GET      11.903      100.000
GET      11.903      100.000
GET      11.903      100.000
GET      11.903      100.000
GET      16.767      100.000
GET      16.767      100.000
GET      16.767      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      20.479      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      55.807      100.000
GET      56.063      100.000
GET      56.063      100.000
---
WAIT      0.000      100.000


